GeoID,AoA,cd,cl,cm,clp,clv,cdp,cdv,cd_stdev,cl_stdev,cm_stdev,cd_stderr,cl_stderr,cm_stderr,cd_ci95,cl_ci95,cm_ci95
LHC016,14,0.192768,1.802587,-0.338682,1.804550,-0.001963,0.171711,0.021057,0.003637,0.012009,0.020653,0.000813,0.002684,0.004617,0.001594,0.005262,0.009049
LHC016,16,0.226069,1.871978,-0.347312,1.874051,-0.002073,0.205691,0.020378,0.004099,0.013437,0.025877,0.000917,0.003005,0.005786,0.001796,0.005889,0.011341
LHC016,18,0.294754,1.801540,-0.503027,1.803460,-0.001919,0.275637,0.019117,0.010597,0.044853,0.100342,0.001675,0.007092,0.015865,0.003284,0.013899,0.031095
LHC016,20,0.393789,1.772565,-0.465985,1.774841,-0.002276,0.375607,0.018182,0.030172,0.058680,0.094456,0.004770,0.009277,0.014934,0.009350,0.018184,0.029270
LHC016,22,0.506530,1.701328,-0.459431,1.704205,-0.002878,0.488956,0.017573,0.016725,0.043507,0.090743,0.003053,0.007942,0.016565,0.005984,0.015567,0.032468
LHC017,4,0.131463,1.349135,-0.075850,1.350237,-0.001101,0.109347,0.022116,0.001365,0.007662,0.013068,0.000610,0.003425,0.005842,0.001196,0.006713,0.011450
LHC017,6,0.156994,1.548975,-0.125528,1.550338,-0.001363,0.134814,0.022180,0.001699,0.009658,0.014787,0.000760,0.004317,0.006610,0.001489,0.008462,0.012956
LHC017,8,0.185912,1.735283,-0.174872,1.736883,-0.001600,0.163748,0.022164,0.002343,0.011762,0.015321,0.001048,0.005260,0.006852,0.002054,0.010310,0.013430
LHC017,10,0.218264,1.906970,-0.214952,1.908782,-0.001812,0.196188,0.022076,0.002902,0.013136,0.015571,0.001298,0.005875,0.006964,0.002543,0.011514,0.013649
LHC017,12,0.252662,2.041335,-0.235543,2.043348,-0.002014,0.230889,0.021773,0.003091,0.012576,0.017557,0.001381,0.005620,0.007846,0.002707,0.011015,0.015377
LHC017,14,0.281307,2.081686,-0.262125,2.083772,-0.002086,0.260484,0.020823,0.004129,0.015370,0.025532,0.000923,0.003437,0.005709,0.001810,0.006736,0.011189
LHC017,16,0.409996,1.804256,-0.079922,1.807195,-0.002939,0.390887,0.019108,0.014982,0.054895,0.048122,0.002369,0.008680,0.007609,0.004643,0.017012,0.014913
LHC017,18,0.471593,1.717290,-0.056293,1.720906,-0.003616,0.452935,0.018658,0.010942,0.040850,0.047803,0.001730,0.006458,0.007558,0.003391,0.012658,0.014813
LHC017,20,0.538751,1.668193,-0.083874,1.672158,-0.003964,0.521096,0.017654,0.013207,0.042791,0.063611,0.001936,0.006274,0.009326,0.003795,0.012296,0.018280
LHC017,22,0.588868,1.619656,-0.146900,1.623879,-0.004222,0.571744,0.017123,0.008663,0.025184,0.076349,0.001937,0.005631,0.017072,0.003797,0.011037,0.033462
LHC018,4,0.118564,1.268948,-0.086056,1.269969,-0.001021,0.096703,0.021861,0.001500,0.009028,0.014079,0.000671,0.004037,0.006295,0.001315,0.007912,0.012339
LHC018,6,0.142114,1.472146,-0.139993,1.473431,-0.001285,0.120281,0.021832,0.001832,0.010502,0.015538,0.000818,0.004687,0.006935,0.001603,0.009187,0.013593
LHC018,8,0.172047,1.676742,-0.199648,1.678285,-0.001543,0.150271,0.021776,0.002556,0.012719,0.017469,0.001141,0.005681,0.007802,0.002237,0.011134,0.015293
LHC018,10,0.202209,1.851433,-0.259749,1.853184,-0.001750,0.180573,0.021637,0.003317,0.013815,0.017499,0.001482,0.006172,0.007818,0.002904,0.012097,0.015323
LHC018,12,0.228189,1.960329,-0.326496,1.962153,-0.001824,0.207022,0.021167,0.003405,0.012704,0.027409,0.001521,0.005676,0.012245,0.002982,0.011124,0.024001
LHC018,14,0.260546,2.049384,-0.349970,2.051381,-0.001997,0.240050,0.020496,0.004007,0.014576,0.029432,0.000896,0.003257,0.006578,0.001755,0.006385,0.012892
LHC018,16,0.321664,1.851314,-0.343417,1.853600,-0.002287,0.303049,0.018615,0.013190,0.081009,0.117297,0.001325,0.008141,0.011788,0.002598,0.015956,0.023104
LHC018,18,0.393471,1.685428,-0.629354,1.687695,-0.002267,0.375790,0.017681,0.026290,0.064212,0.201485,0.004157,0.010152,0.031856,0.008147,0.019898,0.062438
LHC018,20,0.501384,1.650660,-0.602952,1.653365,-0.002706,0.484638,0.016747,0.026788,0.085485,0.183732,0.004235,0.013516,0.029049,0.008301,0.026491,0.056937
LHC018,22,0.580932,1.565228,-0.632042,1.568287,-0.003059,0.565193,0.015739,0.018218,0.051748,0.175202,0.002880,0.008182,0.027701,0.005646,0.016036,0.054294
LHC019,4,0.089592,1.059211,-0.009802,1.060152,-0.000941,0.067731,0.021861,0.001261,0.007779,0.013479,0.000563,0.003472,0.006016,0.001103,0.006805,0.011791
LHC019,6,0.109430,1.256798,-0.060695,1.258027,-0.001229,0.087545,0.021886,0.001561,0.009505,0.014164,0.000697,0.004244,0.006324,0.001366,0.008318,0.012395
LHC019,8,0.134671,1.452658,-0.113994,1.454162,-0.001504,0.112811,0.021860,0.002350,0.011784,0.016146,0.001050,0.005264,0.007212,0.002057,0.010317,0.014136
LHC019,10,0.163155,1.637142,-0.164408,1.638894,-0.001752,0.141404,0.021751,0.002958,0.012581,0.015759,0.001323,0.005626,0.007047,0.002593,0.011027,0.013812
LHC019,12,0.193892,1.796323,-0.215114,1.798318,-0.001996,0.172404,0.021488,0.003079,0.012302,0.018569,0.001375,0.005494,0.008293,0.002695,0.010769,0.016255
LHC019,14,0.225714,1.907400,-0.253570,1.909513,-0.002113,0.204768,0.020946,0.003840,0.013322,0.021853,0.000858,0.002978,0.004885,0.001683,0.005837,0.009575
LHC019,16,0.262499,1.965747,-0.248131,1.968069,-0.002322,0.242383,0.020116,0.004457,0.014572,0.026058,0.000996,0.003257,0.005824,0.001953,0.006384,0.011416
LHC019,18,0.320085,1.822420,-0.358366,1.824528,-0.002107,0.301569,0.018516,0.011955,0.060769,0.124695,0.001691,0.008594,0.017634,0.003314,0.016844,0.034563
LHC019,20,0.437697,1.695919,-0.414991,1.698420,-0.002501,0.420349,0.017348,0.021432,0.056729,0.124742,0.003622,0.009588,0.021082,0.007099,0.018792,0.041321
LHC019,22,0.521469,1.585297,-0.634533,1.588179,-0.002882,0.504968,0.016501,0.025443,0.072989,0.172370,0.003597,0.010320,0.024372,0.007051,0.020227,0.047769
LHC020,4,0.111581,1.272753,-0.194193,1.273424,-0.000670,0.089532,0.022049,0.001231,0.008535,0.013516,0.000550,0.003815,0.006041,0.001078,0.007477,0.011841
LHC020,6,0.134604,1.473277,-0.251598,1.474179,-0.000902,0.112460,0.022144,0.001638,0.010650,0.014200,0.000732,0.004762,0.006349,0.001435,0.009333,0.012444
LHC020,8,0.162207,1.664593,-0.306960,1.665703,-0.001111,0.140042,0.022165,0.002315,0.012753,0.015644,0.001033,0.005690,0.006980,0.002024,0.011153,0.013681
LHC020,10,0.193566,1.847589,-0.357942,1.848931,-0.001342,0.171411,0.022155,0.003249,0.014236,0.018976,0.001451,0.006360,0.008477,0.002845,0.012466,0.016615
LHC020,12,0.227381,2.006356,-0.401696,2.007926,-0.001570,0.205406,0.021975,0.003585,0.013002,0.022098,0.001600,0.005803,0.009862,0.003136,0.011373,0.019329
LHC020,14,0.260948,2.098451,-0.409080,2.100267,-0.001816,0.239506,0.021442,0.003676,0.012972,0.022104,0.000822,0.002900,0.004942,0.001611,0.005685,0.009686
LHC020,16,0.299005,2.129562,-0.379256,2.131613,-0.002052,0.278286,0.020719,0.004375,0.016282,0.029425,0.000978,0.003641,0.006580,0.001917,0.007136,0.012896
LHC020,18,0.356082,1.924046,-0.548933,1.925908,-0.001862,0.337002,0.019080,0.010008,0.051747,0.129187,0.001582,0.008180,0.020422,0.003101,0.016033,0.040028
LHC020,20,0.424906,1.936019,-0.560338,1.938052,-0.002033,0.406295,0.018612,0.010743,0.043218,0.100577,0.001698,0.006832,0.015899,0.003329,0.013390,0.031161
LHC020,22,0.501209,1.768261,-0.795339,1.770877,-0.002616,0.483392,0.017817,0.015284,0.051529,0.152116,0.002416,0.008145,0.024045,0.004735,0.015965,0.047129
LHC021,4,0.133534,1.350599,-0.054907,1.351737,-0.001138,0.111414,0.022120,0.001401,0.008078,0.013993,0.000626,0.003609,0.006252,0.001227,0.007074,0.012254
LHC021,6,0.159188,1.550505,-0.105275,1.551905,-0.001400,0.136997,0.022191,0.001650,0.009746,0.014981,0.000737,0.004355,0.006694,0.001445,0.008536,0.013121
LHC021,8,0.187647,1.736297,-0.153875,1.737924,-0.001628,0.165454,0.022193,0.002349,0.011893,0.015604,0.001049,0.005312,0.006970,0.002056,0.010412,0.013662
LHC021,10,0.218767,1.900665,-0.195473,1.902499,-0.001834,0.196679,0.022088,0.003014,0.013886,0.015770,0.001347,0.006207,0.007049,0.002640,0.012166,0.013817
LHC021,12,0.252068,2.032281,-0.217377,2.034297,-0.002016,0.230236,0.021832,0.003251,0.012923,0.019478,0.001452,0.005771,0.008698,0.002845,0.011311,0.017049
LHC021,14,0.278012,2.071836,-0.249632,2.073919,-0.002083,0.257088,0.020924,0.003989,0.014811,0.027753,0.000892,0.003310,0.006203,0.001748,0.006488,0.012158
LHC021,16,0.400899,1.821340,-0.099697,1.824192,-0.002853,0.381760,0.019138,0.013942,0.048266,0.051540,0.003117,0.010790,0.011522,0.006109,0.021149,0.022584
LHC021,18,0.462460,1.707566,-0.035686,1.711163,-0.003597,0.443751,0.018708,0.010885,0.034459,0.050796,0.001721,0.005447,0.008030,0.003373,0.010677,0.015739
LHC021,20,0.534692,1.680553,-0.080425,1.684484,-0.003930,0.517031,0.017662,0.010472,0.031865,0.049133,0.001655,0.005037,0.007767,0.003245,0.009873,0.015224
LHC021,22,0.606888,1.685546,-0.150134,1.689838,-0.004292,0.589632,0.017257,0.015545,0.045063,0.070199,0.002458,0.007125,0.011099,0.004817,0.013964,0.021753
LHC022,4,0.100968,1.166974,-0.254677,1.167675,-0.000701,0.079100,0.021868,0.001251,0.007800,0.013634,0.000559,0.003487,0.006095,0.001096,0.006834,0.011946
LHC022,6,0.121275,1.364760,-0.313576,1.365707,-0.000947,0.099429,0.021846,0.001573,0.009455,0.014034,0.000702,0.004219,0.006263,0.001376,0.008270,0.012275
LHC022,8,0.146441,1.561917,-0.370169,1.563130,-0.001213,0.124634,0.021807,0.002277,0.011956,0.016727,0.001017,0.005338,0.007468,0.001993,0.010462,0.014637
LHC022,10,0.176379,1.758312,-0.426298,1.759791,-0.001479,0.154737,0.021642,0.002896,0.013225,0.018943,0.001293,0.005906,0.008459,0.002535,0.011575,0.016580
LHC022,12,0.208854,1.921575,-0.453585,1.923339,-0.001764,0.187334,0.021519,0.003393,0.012791,0.020748,0.001515,0.005712,0.009265,0.002970,0.011196,0.018160
LHC022,14,0.242627,2.043170,-0.441813,2.045224,-0.002053,0.221312,0.021314,0.003636,0.012868,0.019561,0.000813,0.002877,0.004373,0.001593,0.005639,0.008572
LHC022,16,0.283465,2.095253,-0.377075,2.097574,-0.002321,0.262693,0.020772,0.004146,0.013842,0.022372,0.000927,0.003094,0.005000,0.001816,0.006064,0.009800
LHC022,18,0.414736,1.874434,-0.188933,1.877492,-0.003058,0.395283,0.019453,0.012447,0.040644,0.040500,0.001968,0.006425,0.006403,0.003857,0.012594,0.012549
LHC022,20,0.496698,1.841378,-0.190632,1.844895,-0.003517,0.477625,0.019072,0.015928,0.048933,0.041374,0.002518,0.007736,0.006541,0.004935,0.015162,0.012820
LHC022,22,0.589045,1.888241,-0.289363,1.892103,-0.003862,0.570410,0.018635,0.019872,0.056237,0.046627,0.002565,0.007259,0.006019,0.005028,0.014229,0.011797
LHC023,4,0.089101,0.954641,0.009068,0.955445,-0.000804,0.067276,0.021826,0.001349,0.008501,0.013686,0.000603,0.003799,0.006116,0.001181,0.007446,0.011988
LHC023,6,0.107059,1.152458,-0.039951,1.153432,-0.000974,0.085059,0.022000,0.001510,0.009814,0.013626,0.000674,0.004383,0.006085,0.001322,0.008590,0.011926
LHC023,8,0.129609,1.343451,-0.092347,1.344598,-0.001147,0.107517,0.022092,0.002002,0.011281,0.015079,0.000894,0.005038,0.006734,0.001752,0.009874,0.013198
LHC023,10,0.156438,1.533688,-0.139125,1.535032,-0.001344,0.134215,0.022223,0.002950,0.013791,0.016846,0.001318,0.006161,0.007526,0.002583,0.012075,0.014750
LHC023,12,0.186631,1.713828,-0.188713,1.715389,-0.001562,0.164361,0.022270,0.003550,0.014151,0.020053,0.001586,0.006322,0.008958,0.003108,0.012391,0.017559
LHC023,14,0.218632,1.871322,-0.242060,1.873070,-0.001748,0.196466,0.022166,0.003434,0.011760,0.020332,0.000768,0.002629,0.004545,0.001505,0.005152,0.008908
LHC023,16,0.243510,1.916319,-0.355216,1.918059,-0.001739,0.222006,0.021504,0.004647,0.021831,0.040114,0.000735,0.003451,0.006342,0.001440,0.006765,0.012430
LHC023,18,0.309196,1.902327,-0.537568,1.903907,-0.001580,0.288878,0.020317,0.012584,0.068498,0.113900,0.001989,0.010829,0.018007,0.003899,0.021225,0.035293
LHC023,20,0.361955,1.995480,-0.590236,1.997195,-0.001716,0.342046,0.019909,0.012239,0.063013,0.114355,0.001935,0.009963,0.018081,0.003793,0.019528,0.035439
LHC023,22,0.422374,2.051175,-0.677420,2.053064,-0.001889,0.402976,0.019399,0.016015,0.058771,0.128377,0.002532,0.009292,0.020296,0.004963,0.018212,0.039781
LHC024,4,0.122642,1.301623,-0.212286,1.302230,-0.000606,0.100289,0.022354,0.001158,0.008225,0.013581,0.000517,0.003675,0.006068,0.001014,0.007203,0.011892
LHC024,6,0.144986,1.495612,-0.268200,1.496397,-0.000786,0.122505,0.022481,0.001485,0.009828,0.013065,0.000663,0.004386,0.005830,0.001299,0.008596,0.011428
LHC024,8,0.173393,1.697576,-0.327406,1.698545,-0.000969,0.150734,0.022660,0.002226,0.012045,0.014599,0.000996,0.005386,0.006528,0.001951,0.010556,0.012795
LHC024,10,0.204616,1.882465,-0.380648,1.883663,-0.001198,0.181830,0.022787,0.002975,0.013976,0.017310,0.001330,0.006245,0.007735,0.002606,0.012241,0.015161
LHC024,12,0.238127,2.054587,-0.432900,2.056051,-0.001464,0.215305,0.022821,0.003473,0.013225,0.019916,0.001550,0.005901,0.008887,0.003038,0.011567,0.017419
LHC024,14,0.270436,2.184128,-0.475602,2.185807,-0.001679,0.247836,0.022600,0.003618,0.012764,0.021560,0.000809,0.002854,0.004820,0.001585,0.005593,0.009448
LHC024,16,0.301724,2.238915,-0.537125,2.240745,-0.001830,0.279678,0.022047,0.004451,0.020027,0.031591,0.000880,0.003957,0.006243,0.001724,0.007757,0.012236
LHC024,18,0.369695,2.173878,-0.752788,2.175532,-0.001655,0.348867,0.020828,0.012207,0.063119,0.104894,0.001930,0.009978,0.016581,0.003782,0.019556,0.032499
LHC024,20,0.420091,2.218055,-0.775865,2.219925,-0.001870,0.399750,0.020341,0.015368,0.052041,0.113139,0.002430,0.008227,0.017886,0.004762,0.016125,0.035057
LHC024,22,0.453142,2.213087,-0.756076,2.215222,-0.002135,0.433350,0.019792,0.011861,0.043409,0.103300,0.001875,0.006863,0.016331,0.003675,0.013451,0.032009
LHC025,4,0.089941,1.129885,-0.163887,1.130719,-0.000834,0.067995,0.021946,0.001175,0.008260,0.013468,0.000525,0.003691,0.006017,0.001029,0.007234,0.011794
LHC025,6,0.110481,1.327899,-0.221673,1.329020,-0.001121,0.088575,0.021906,0.001563,0.009782,0.015247,0.000699,0.004374,0.006817,0.001369,0.008572,0.013362
LHC025,8,0.136138,1.522883,-0.277451,1.524279,-0.001396,0.114292,0.021846,0.002245,0.011397,0.017215,0.001002,0.005087,0.007684,0.001964,0.009971,0.015060
LHC025,10,0.165420,1.708305,-0.334183,1.709962,-0.001657,0.143760,0.021660,0.003017,0.012658,0.018522,0.001348,0.005656,0.008277,0.002642,0.011087,0.016223
LHC025,12,0.198145,1.875421,-0.389125,1.877338,-0.001917,0.176716,0.021429,0.003230,0.012283,0.022115,0.001442,0.005483,0.009872,0.002826,0.010747,0.019350
LHC025,14,0.229997,1.988179,-0.411376,1.990256,-0.002078,0.209038,0.020959,0.003709,0.013430,0.021448,0.000957,0.003466,0.005535,0.001876,0.006793,0.010849
LHC025,16,0.266821,2.050094,-0.389664,2.052461,-0.002368,0.246489,0.020331,0.004270,0.014916,0.028145,0.000954,0.003334,0.006290,0.001871,0.006534,0.012329
LHC025,18,0.331283,1.906861,-0.545438,1.908929,-0.002068,0.312514,0.018769,0.012893,0.051605,0.104803,0.001922,0.007693,0.015623,0.003767,0.015077,0.030620
LHC025,20,0.422885,1.771756,-0.712197,1.774368,-0.002612,0.404767,0.018119,0.014800,0.064631,0.182272,0.002340,0.010219,0.028820,0.004586,0.020029,0.056486
LHC025,22,0.545374,1.655724,-0.706653,1.658781,-0.003058,0.528567,0.016807,0.019564,0.061537,0.148309,0.003093,0.009729,0.023447,0.006062,0.019068,0.045956
LHC026,4,0.096029,1.096891,-0.286853,1.097506,-0.000615,0.074430,0.021599,0.001425,0.009468,0.014628,0.000636,0.004229,0.006533,0.001247,0.008288,0.012805
LHC026,6,0.114816,1.292036,-0.343552,1.292898,-0.000862,0.093222,0.021593,0.001593,0.009606,0.014486,0.000711,0.004288,0.006466,0.001393,0.008404,0.012673
LHC026,8,0.138579,1.486406,-0.400706,1.487515,-0.001109,0.117043,0.021535,0.002446,0.012831,0.017001,0.001093,0.005736,0.007600,0.002143,0.011242,0.014896
LHC026,10,0.168384,1.693888,-0.460187,1.695277,-0.001389,0.146906,0.021478,0.002893,0.013374,0.019776,0.001293,0.005980,0.008843,0.002535,0.011721,0.017332
LHC026,12,0.199830,1.862003,-0.488123,1.863683,-0.001681,0.178437,0.021393,0.003141,0.011360,0.021549,0.001404,0.005077,0.009631,0.002752,0.009952,0.018877
LHC026,14,0.233320,1.984614,-0.474329,1.986538,-0.001923,0.212322,0.020998,0.003505,0.012232,0.019035,0.000784,0.002735,0.004256,0.001536,0.005360,0.008341
LHC026,16,0.275756,2.035920,-0.404412,2.038105,-0.002184,0.255385,0.020371,0.003910,0.013675,0.023373,0.000874,0.003057,0.005226,0.001713,0.005992,0.010242
LHC026,18,0.412583,1.801156,-0.222273,1.804151,-0.002995,0.393548,0.019035,0.011444,0.034948,0.035584,0.001809,0.005526,0.005626,0.003547,0.010830,0.011027
LHC026,20,0.494007,1.811426,-0.324990,1.814544,-0.003118,0.475263,0.018745,0.019115,0.063319,0.059359,0.002703,0.008955,0.008395,0.005298,0.017551,0.016453
LHC026,22,0.587780,1.722970,-0.429533,1.726225,-0.003254,0.570729,0.017051,0.015810,0.049408,0.094472,0.002236,0.006986,0.013359,0.004382,0.013693,0.026183
LHC027,4,0.113825,1.272298,-0.145677,1.273250,-0.000952,0.091929,0.021896,0.001325,0.007758,0.013363,0.000592,0.003467,0.005972,0.001161,0.006796,0.011705
LHC027,6,0.137001,1.472078,-0.199178,1.473310,-0.001232,0.115156,0.021845,0.001666,0.009413,0.014880,0.000745,0.004208,0.006652,0.001460,0.008247,0.013038
LHC027,8,0.164356,1.660177,-0.255679,1.661650,-0.001472,0.142589,0.021767,0.002477,0.012153,0.017573,0.001107,0.005433,0.007856,0.002170,0.010648,0.015397
LHC027,10,0.195400,1.837666,-0.312728,1.839345,-0.001678,0.173864,0.021536,0.003341,0.013851,0.019921,0.001493,0.006190,0.008903,0.002926,0.012133,0.017450
LHC027,12,0.224805,1.968201,-0.353011,1.970062,-0.001861,0.203604,0.021201,0.003500,0.013128,0.023088,0.001562,0.005858,0.010302,0.003061,0.011481,0.020192
LHC027,14,0.259686,2.063624,-0.378021,2.065658,-0.002034,0.239182,0.020504,0.004276,0.014672,0.024820,0.000956,0.003280,0.005549,0.001874,0.006429,0.010875
LHC027,16,0.300880,2.082927,-0.316599,2.085325,-0.002397,0.281148,0.019733,0.004925,0.016978,0.028107,0.001101,0.003796,0.006285,0.002159,0.007441,0.012319
LHC027,18,0.435060,1.743036,-0.473068,1.745592,-0.002556,0.417423,0.017636,0.028302,0.085317,0.199228,0.004475,0.013489,0.031499,0.008771,0.026439,0.061739
LHC027,20,0.506076,1.602802,-0.640379,1.605600,-0.002798,0.489403,0.016673,0.019127,0.062946,0.168279,0.002705,0.008900,0.023794,0.005301,0.017445,0.046637
LHC027,22,0.588661,1.545633,-0.583214,1.548856,-0.003223,0.572722,0.015939,0.015549,0.048495,0.151651,0.002458,0.007666,0.023972,0.004818,0.015025,0.046985
LHC028,4,0.101529,1.203700,-0.201307,1.204531,-0.000831,0.079657,0.021873,0.001264,0.007942,0.014017,0.000565,0.003550,0.006267,0.001108,0.006959,0.012282
LHC028,6,0.123108,1.399231,-0.260255,1.400346,-0.001115,0.101301,0.021807,0.001621,0.009610,0.014923,0.000724,0.004290,0.006662,0.001418,0.008409,0.013058
LHC028,8,0.149595,1.591922,-0.315428,1.593306,-0.001384,0.127850,0.021745,0.002415,0.012248,0.016971,0.001078,0.005470,0.007580,0.002114,0.010722,0.014856
LHC028,10,0.179751,1.775138,-0.371165,1.776776,-0.001638,0.158234,0.021516,0.003002,0.013502,0.021370,0.001342,0.006034,0.009550,0.002629,0.011826,0.018718
LHC028,12,0.212220,1.931883,-0.417565,1.933755,-0.001871,0.191001,0.021218,0.003710,0.014261,0.021217,0.001657,0.006372,0.009480,0.003249,0.012489,0.018580
LHC028,14,0.246091,2.029823,-0.423718,2.031893,-0.002071,0.225453,0.020638,0.003767,0.013143,0.020773,0.000842,0.002939,0.004644,0.001651,0.005759,0.009103
LHC028,16,0.287076,2.066091,-0.386248,2.068415,-0.002324,0.267162,0.019914,0.004545,0.014831,0.029298,0.001016,0.003316,0.006550,0.001992,0.006499,0.012839
LHC028,18,0.411595,1.777371,-0.320820,1.780032,-0.002661,0.393636,0.017959,0.012680,0.050697,0.127044,0.002004,0.008014,0.020082,0.003928,0.015707,0.039361
LHC028,20,0.510125,1.648193,-0.581233,1.651069,-0.002877,0.492975,0.017149,0.016910,0.057713,0.154216,0.003781,0.012903,0.034479,0.007410,0.025291,0.067580
LHC028,22,0.579339,1.573454,-0.611683,1.576728,-0.003274,0.562891,0.016448,0.021888,0.073828,0.170545,0.003460,0.011670,0.026959,0.006781,0.022874,0.052839
LHC029,4,0.125081,1.225441,-0.039516,1.226285,-0.000844,0.102744,0.022336,0.001433,0.008513,0.015009,0.000640,0.003805,0.006707,0.001255,0.007457,0.013146
LHC029,6,0.146327,1.422489,-0.094089,1.423509,-0.001019,0.123900,0.022428,0.001556,0.009346,0.014841,0.000695,0.004172,0.006626,0.001362,0.008177,0.012986
LHC029,8,0.173033,1.617585,-0.147985,1.618764,-0.001179,0.150398,0.022634,0.002166,0.011530,0.015174,0.000967,0.005148,0.006774,0.001895,0.010089,0.013278
LHC029,10,0.203532,1.807074,-0.200301,1.808459,-0.001385,0.180687,0.022845,0.003113,0.013615,0.018058,0.001392,0.006087,0.008073,0.002728,0.011930,0.015823
LHC029,12,0.237017,1.985657,-0.245770,1.987335,-0.001678,0.213970,0.023047,0.003779,0.013363,0.023268,0.001690,0.005976,0.010406,0.003312,0.011713,0.020395
LHC029,14,0.271629,2.141590,-0.297360,2.143534,-0.001945,0.248614,0.023016,0.003644,0.011454,0.019397,0.000814,0.002560,0.004335,0.001596,0.005017,0.008496
LHC029,16,0.307997,2.271976,-0.328317,2.274156,-0.002180,0.285055,0.022942,0.003998,0.012239,0.023734,0.000894,0.002737,0.005307,0.001752,0.005364,0.010402
